Child Entity CIK,Child Entity,Entity Type,Industry Group,Jurisdiction,Filing Date,Parent Entity Name,Clarification,Source File
0001552553,Blackstone Real Estate Partners VII.TE.6 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-06-27,John Magliano,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1552553/000155255312000001/primary_doc.xml
0001552553,Blackstone Real Estate Partners VII.TE.6 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-06-27,Anthony Beovich,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1552553/000155255312000001/primary_doc.xml
0001552553,Blackstone Real Estate Partners VII.TE.6 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-06-27,Christopher James,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1552553/000155255312000001/primary_doc.xml
0001552553,Blackstone Real Estate Partners VII.TE.6 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-06-27,Matthew Skurbe,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1552553/000155255312000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Blackstone Real Estate Associates VII L.P.,"The General partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Stephen Schwarzman,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Hamilton James,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,John Finley,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Laurence Tosi,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,A.J. Agarwal,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Frank Cohen,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Jonathan Gray,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Michael Nash,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,William Stein,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Gary Sumers,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Kathleen Skero,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Dennis McDonagh,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,John Magliano,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Anthony Beovich,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Christopher James,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001556351,Blackstone Real Estate Partners VII.TE.7 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-08-27,Matthew Skurbe,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1556351/000155635112000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Blackstone Real Estate Associates VII L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Stephen Schwarzman,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Hamilton James,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,John Finley,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Laurence Tosi,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,A.J. Agarwal,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Frank Cohen,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Jonathan Gray,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Michael Nash,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,William Stein,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Gary Sumers,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Kathleen Skero,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Dennis McDonagh,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,John Magliano,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Anthony Beovich,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Christopher James,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001558457,Blackstone Real Estate Partners VII.TE.8 L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2012-10-03,Matthew Skurbe,Of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1558457/000155845712000001/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Blackstone Real Estate Associates VIII L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,BREA VIII L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Kenneth Caplan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Michael Casey,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Giovanni Cutaia,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Jonathan Gray,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Tyler Henritze,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Kathleen McCarthy,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Nadeem Meghji,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,David Roth,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,William Stein,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Anthony Beovich,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Paul Quinlan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-10-29,Judy Turchin,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000004/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Blackstone Real Estate Associates VIII L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,BREA VIII L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Kenneth Caplan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Michael Casey,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Giovanni Cutaia,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Jonathan Gray,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Tyler Henritze,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Kathleen McCarthy,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Nadeem Meghji,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,David Roth,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,William Stein,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Anthony Beovich,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Paul Quinlan,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-07-16,Judy Turchin,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000003/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-04-24,Blackstone Real Estate Associates VIII L.P.,"The General Partner of the Issuer (the ""GP"").",https://www.sec.gov/Archives/edgar/data/1630881/000163088115000002/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-04-24,BREA VIII L.L.C.,The General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000002/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-04-24,Stephen Schwarzman,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000002/primary_doc.xml
0001630881,Blackstone Real Estate Partners VIII L.P.,Limited Partnership,Pooled Investment Fund,DELAWARE,2015-04-24,Hamilton James,Of the General Partner of the GP of the Issuer.,https://www.sec.gov/Archives/edgar/data/1630881/000163088115000002/primary_doc.xml
